ID,Station Name,Latitude (deg) ,Longitude (deg) ,Elevation (ft) ,Year,Month,Day,Max Temp (Degrees F) ,Max Temp Flag,Min Temp (Degrees F) ,Min Temp Flag,Avg Temp (Degrees F) ,Avg Temp Flag,Date
1430,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,5.0,7.736,,-9.112,,-0.688,,2021-02-05
1431,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,6.0,-5.044,,-24.358,,-14.701,,2021-02-06
1432,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,7.0,-6.97,,-27.472,,-17.221,,2021-02-07
1433,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,8.0,-4.378,,-31.936,,-18.157,,2021-02-08
1434,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,9.0,-2.614,,-20.452,,-11.533,,2021-02-09
1435,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,10.0,-5.386,,-20.776,,-13.081,,2021-02-10
1436,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,11.0,-13.63,,-26.32,,-19.975,,2021-02-11
1437,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,12.0,-6.754,,-28.606,,-17.68,,2021-02-12
1438,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,13.0,-10.984,,-35.806,,-23.395,,2021-02-13
1439,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,14.0,-0.022,,-34.402,,-17.212,,2021-02-14
1440,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,15.0,12.83,,-18.202,,-2.686,,2021-02-15
1441,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,16.0,5.036,,-12.118,,-3.541,,2021-02-16
1442,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,17.0,14.036,,-8.446,,2.795,,2021-02-17
1443,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,18.0,19.681,,-9.814,,4.934,,2021-02-18
1444,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,19.0,34.864,,-12.658,,11.103,,2021-02-19
1445,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,20.0,42.071,,12.686,,27.379,,2021-02-20
1446,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,21.0,43.54,,18.45,,30.995,,2021-02-21
1447,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,22.0,48.902,,30.281,,39.592,,2021-02-22
1448,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,23.0,39.443,,22.912,,31.178,,2021-02-23
1449,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,24.0,32.958,,13.946,,23.452,,2021-02-24
1450,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,25.0,41.216,,17.096,,29.156,,2021-02-25
1451,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,26.0,45.217,,21.672,,33.445,,2021-02-26
1452,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,27.0,21.603,,-0.814,,10.395,,2021-02-27
1453,Froid,48.25793,-104.496673,2185.0,2021.0,2.0,28.0,37.927,,-2.488,,17.72,,2021-02-28
1454,Froid,48.25793,-104.496673,2185.0,2021.0,3.0,1.0,56.462,,6.53,,31.496,,2021-03-01
1455,Froid,48.25793,-104.496673,2185.0,2021.0,3.0,2.0,53.762,,29.34,,41.551,,2021-03-02
1457,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,1.0,22.53,,19.506,,21.018,,2021-02-01
1458,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,2.0,23.43,,17.582,,20.506,,2021-02-02
1459,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,3.0,27.756,,19.994,,23.875,,2021-02-03
1460,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,4.0,19.969,,2.282,,11.126,,2021-02-04
1461,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,5.0,5.522,,-7.348,,-0.913,,2021-02-05
1462,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,6.0,-6.862,,-18.616,,-12.739,,2021-02-06
1463,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,7.0,-9.274,,-21.874,,-15.574,,2021-02-07
1464,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,8.0,-1.93,,-22.072,,-12.001,,2021-02-08
1465,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,9.0,-2.308,,-17.644,,-9.976,,2021-02-09
1466,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,10.0,-5.152,,-16.276,,-10.714,,2021-02-10
1467,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,11.0,-10.264,,-17.878,,-14.071,,2021-02-11
1468,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,12.0,-9.328,,-23.998,,-16.663,,2021-02-12
1469,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,13.0,-15.106,,-25.096,,-20.101,,2021-02-13
1470,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,14.0,-8.464,,-25.924,,-17.194,,2021-02-14
1471,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,15.0,2.426,,-23.584,,-10.579,,2021-02-15
1472,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,16.0,1.94,,-23.062,,-10.561,,2021-02-16
1473,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,17.0,7.952,,-12.586,,-2.317,,2021-02-17
1474,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,18.0,13.55,,-8.518,,2.516,,2021-02-18
1475,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,19.0,18.761,,-5.242,,6.76,,2021-02-19
1476,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,20.0,31.815,,0.878,,16.347,,2021-02-20
1477,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,21.0,43.065,,12.542,,27.804,,2021-02-21
1478,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,22.0,45.032,,29.89,,37.461,,2021-02-22
1479,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,23.0,36.284,,24.507,,30.396,,2021-02-23
1480,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,24.0,29.678,,5.342,,17.51,,2021-02-24
1481,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,25.0,36.642,,11.894,,24.268,,2021-02-25
1482,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,26.0,44.389,,25.437,,34.913,,2021-02-26
1483,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,27.0,25.477,,5.54,,15.509,,2021-02-27
1484,Galesburg,47.21,-97.431,1087.0,2021.0,2.0,28.0,19.715,,2.66,,11.188,,2021-02-28
1485,Galesburg,47.21,-97.431,1087.0,2021.0,3.0,1.0,23.938,,-10.102,,6.918,,2021-03-01
1486,Galesburg,47.21,-97.431,1087.0,2021.0,3.0,2.0,48.254,,23.929,,36.092,,2021-03-02
1488,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,1.0,29.748,,13.298,,21.523,,2021-02-01
1489,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,2.0,38.271,,20.638,,29.455,,2021-02-02
1490,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,3.0,24.733,,0.356,,12.545,,2021-02-03
1491,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,4.0,6.71,,-2.794,,1.958,,2021-02-04
1492,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,5.0,6.044,,-11.506,,-2.731,,2021-02-05
1493,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,6.0,-7.132,,-21.442,,-14.287,,2021-02-06
1494,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,7.0,-9.13,,-22.828,,-15.979,,2021-02-07
1495,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,8.0,-6.34,,-24.862,,-15.601,,2021-02-08
1496,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,9.0,-2.848,,-16.834,,-9.841,,2021-02-09
1497,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,10.0,-7.042,,-20.524,,-13.783,,2021-02-10
1498,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,11.0,-14.44,,-27.706,,-21.073,,2021-02-11
1499,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,12.0,-10.876,,-31.54,,-21.208,,2021-02-12
1500,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,13.0,-16.654,,-31.504,,-24.079,,2021-02-13
1501,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,14.0,-4.702,,-29.614,,-17.158,,2021-02-14
1502,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,15.0,2.282,,-21.136,,-9.427,,2021-02-15
1503,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,16.0,4.514,,-14.422,,-4.954,,2021-02-16
1504,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,17.0,13.46,,-7.132,,3.164,,2021-02-17
1505,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,18.0,15.584,,-0.724,,7.43,,2021-02-18
1506,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,19.0,27.568,,-2.974,,12.297,,2021-02-19
1507,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,20.0,42.773,,12.722,,27.748,,2021-02-20
1508,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,21.0,43.048,,11.534,,27.291,,2021-02-21
1509,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,22.0,46.436,,27.075,,36.756,,2021-02-22
1510,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,23.0,33.867,,25.147,,29.507,,2021-02-23
1511,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,24.0,27.468,,14.216,,20.842,,2021-02-24
1512,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,25.0,41.589,,12.506,,27.048,,2021-02-25
1513,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,26.0,42.208,,23.617,,32.913,,2021-02-26
1514,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,27.0,23.686,,0.05,,11.868,,2021-02-27
1515,Garrison,47.710256,-101.679546,1926.0,2021.0,2.0,28.0,29.291,,-1.138,,14.077,,2021-02-28
1516,Garrison,47.710256,-101.679546,1926.0,2021.0,3.0,1.0,46.288,,4.766,,25.527,,2021-03-01
1517,Garrison,47.710256,-101.679546,1926.0,2021.0,3.0,2.0,50.882,,29.552,,40.217,,2021-03-02
1519,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,1.0,28.396,,7.88,,18.138,,2021-02-01
1520,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,2.0,34.691,,17.384,,26.038,,2021-02-02
1521,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,3.0,27.81,,2.228,,15.019,,2021-02-03
1522,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,4.0,6.008,,-2.29,,1.859,,2021-02-04
1523,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,5.0,5.234,,-12.01,,-3.388,,2021-02-05
1524,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,6.0,-8.878,,-20.416,,-14.647,,2021-02-06
1525,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,7.0,-10.426,,-24.034,,-17.23,,2021-02-07
1526,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,8.0,-6.898,,-27.832,,-17.365,,2021-02-08
1527,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,9.0,-3.658,,-16.834,,-10.246,,2021-02-09
1528,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,10.0,-7.87,,-19.408,,-13.639,,2021-02-10
1529,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,11.0,-12.622,,-24.592,,-18.607,,2021-02-11
1530,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,12.0,-10.066,,-28.768,,-19.417,,2021-02-12
1531,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,13.0,-16.546,,-32.872,,-24.709,,2021-02-13
1532,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,14.0,-4.054,,-30.73,,-17.392,,2021-02-14
1533,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,15.0,3.812,,-25.42,,-10.804,,2021-02-15
1534,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,16.0,5.792,,-19.372,,-6.79,,2021-02-16
1535,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,17.0,12.758,,-9.832,,1.463,,2021-02-17
1536,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,18.0,13.514,,-4.378,,4.568,,2021-02-18
1537,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,19.0,24.872,,-16.87,,4.001,,2021-02-19
1538,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,20.0,40.035,,11.192,,25.614,,2021-02-20
1539,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,21.0,43.151,,14.0,,28.576,,2021-02-21
1540,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,22.0,47.57,,29.55,,38.56,,2021-02-22
1541,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,23.0,32.146,,24.723,,28.435,,2021-02-23
1542,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,24.0,26.292,,9.464,,17.878,,2021-02-24
1543,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,25.0,38.179,,12.452,,25.316,,2021-02-25
1544,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,26.0,39.11,,21.704,,30.407,,2021-02-26
1545,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,27.0,26.982,,-4.036,,11.473,,2021-02-27
1546,Genoa,48.153237,-100.994301,1609.0,2021.0,2.0,28.0,18.579,,-5.728,,6.426,,2021-02-28
1547,Genoa,48.153237,-100.994301,1609.0,2021.0,3.0,1.0,39.841,,-9.562,,15.14,,2021-03-01
1548,Genoa,48.153237,-100.994301,1609.0,2021.0,3.0,2.0,43.662,,28.191,,35.927,,2021-03-02
1550,Grafton,48.4123,-97.186,801.0,2021.0,2.0,1.0,23.707,,8.834,,16.271,,2021-02-01
